Date,AAPL_Price,MSFT_Price,NVDA_Price,TSLA_Price,JPM_Price,BAC_Price,PFE_Price,XOM_Price,WMT_Price,VZ_Price,^GSPC_Price,AAPL_Return,MSFT_Return,NVDA_Return,TSLA_Return,JPM_Return,BAC_Return,PFE_Return,XOM_Return,WMT_Return,VZ_Return,^GSPC_Return,AAPL_MA20,AAPL_MA50,AAPL_Volatility20,AAPL_CumulativeReturn,MSFT_MA20,MSFT_MA50,MSFT_Volatility20,MSFT_CumulativeReturn,NVDA_MA20,NVDA_MA50,NVDA_Volatility20,NVDA_CumulativeReturn,TSLA_MA20,TSLA_MA50,TSLA_Volatility20,TSLA_CumulativeReturn,JPM_MA20,JPM_MA50,JPM_Volatility20,JPM_CumulativeReturn,BAC_MA20,BAC_MA50,BAC_Volatility20,BAC_CumulativeReturn,PFE_MA20,PFE_MA50,PFE_Volatility20,PFE_CumulativeReturn,XOM_MA20,XOM_MA50,XOM_Volatility20,XOM_CumulativeReturn,WMT_MA20,WMT_MA50,WMT_Volatility20,WMT_CumulativeReturn,VZ_MA20,VZ_MA50,VZ_Volatility20,VZ_CumulativeReturn,^GSPC_MA20,^GSPC_MA50,^GSPC_Volatility20,^GSPC_CumulativeReturn
2023-02-14,150.8732452392578,264.6361999511719,22.920074462890625,209.25,132.69813537597656,32.570289611816406,35.887779235839844,104.40769958496094,46.57012176513672,32.414188385009766,4136.1298828125,-0.004224851403584,0.0031329689250387,0.0542959723499021,0.0750616556523096,0.0044186773604402,-0.0008418662890712,-0.0061379480611759,-0.0117147639563457,-0.0028784676051921,0.0002480259745702,-0.0002804145319874,144.04077758789063,137.29695770263672,24.859799081539517,108.5789760408939,245.84316711425782,238.9258871459961,34.86685273548733,74.2981897134219,20.26537170410156,17.68813772201538,61.78024201348937,284.3196979868294,173.00549926757813,153.2443997192383,73.63084197064529,629.5007665900525,129.53313140869142,126.02869735717773,18.140523214930067,12.047448359673464,32.31518259048462,31.18500545501709,18.24785371386773,7.035423233157578,36.18967208862305,39.18968231201172,14.927945143792238,32.680033393667514,101.72022857666016,98.30463806152343,31.66974319543711,97.19277243154154,45.585204124450684,46.15990928649902,17.845575963418117,28.32788405826614,32.6227502822876,31.648628120422362,16.751408061611784,-22.784430764984755,4067.6214965820313,3971.4066015625,17.13941211248941,26.958876523759123
2023-02-15,152.97088623046875,262.5209045410156,22.713531494140625,214.2400054931641,133.25411987304688,32.51543426513672,35.559452056884766,104.09382629394533,46.91581726074219,32.45437240600586,4147.60009765625,0.0139033331448823,-0.0079932201662,-0.0090114440546171,0.0238470991310111,0.0041898440810417,-0.0016842142742196,-0.0091487181972851,-0.0030062274359392,0.0074231177094379,0.0012397046786671,0.002773175690496,145.0416473388672,137.44951171875,24.611547907576867,111.47891903180889,247.50508041381835,239.21708770751954,34.02034161008961,72.90498590847243,20.534124755859374,17.805636653900148,61.22088418644923,280.8564225293337,177.27849960327148,153.63199981689453,71.68393301886941,646.8972436870741,129.86811866760254,126.20719161987304,13.988677324790752,12.516909697979074,32.39930582046509,31.17549587249756,15.803733133315701,6.855152645501161,36.137521743774414,39.0726798248291,12.953642626056519,31.46618115774247,102.00293502807617,98.43107040405273,30.600839546487173,96.59996610888895,45.676909828186034,46.121020812988284,15.302780084505693,29.28047704703376,32.63922653198242,31.693490982055664,14.811205818917541,-22.68870626253815,4078.55849609375,3972.9246044921874,15.857562818713703,27.310955793827496
2023-02-16,151.37551879882812,255.5319366455078,21.953218460083008,202.0399932861328,131.4193572998047,32.2594108581543,35.25571823120117,103.78890228271484,46.17961120605469,32.020355224609375,4090.409912109375,-0.0104292226511456,-0.0266225194817423,-0.0334740123636764,-0.0569455372209676,-0.0137688994155692,-0.0078739039711037,-0.0085415777835301,-0.0029293188855352,-0.0156920650150015,-0.0133731497243856,-0.0137887414891306,145.95979843139648,137.5933639526367,25.297597802642752,109.27335829920253,249.0061767578125,239.46224060058594,35.12398103942323,68.30181955263375,20.795394134521484,17.913237476348876,61.036587615379865,268.1076299328013,181.02199935913086,154.02379974365235,76.48442571607875,604.3647788964537,130.19569473266603,126.41871688842774,14.056267679031292,10.967675685796907,32.4930305480957,31.19030902862549,14.996610485794626,6.013785434752861,36.07181167602539,38.952530975341794,13.195162213121051,30.343252545479938,102.23880119323731,98.60498046875,30.641033927643292,96.02406211527061,45.7639741897583,46.07742134094238,15.510522656581479,27.2517993960413,32.630385398864746,31.74723991394043,15.591259534426294,-23.72260176907518,4088.1364868164064,3974.7560009765625,16.528555419089745,25.555497935652284
2023-02-17,150.23316955566406,251.54522705078125,21.340579986572266,208.30999755859372,131.80853271484375,32.32341384887695,35.469146728515625,99.79803466796876,46.874210357666016,32.32577896118164,4079.090087890625,-0.0075464596404269,-0.0156016099085775,-0.0279065447567374,0.031033480898909,0.0029613248994304,0.0019840099065688,0.0060537271121474,-0.0384517759314496,0.0150412516145275,0.0095384243688068,-0.0027674058253277,146.69300079345703,137.78752746582032,25.311713954388402,107.694085346981,249.9049102783203,239.72644775390626,34.16952032534899,65.67604021706974,20.972450542449952,18.021017951965334,59.826231467474344,257.835017882785,184.7664993286133,154.59359954833985,75.97878300706329,626.2236698082011,130.52743949890137,126.63397811889648,14.056726659121008,11.296287026837181,32.56160945892334,31.23328498840332,13.814901768112788,6.224117835288268,36.0106725692749,38.85324378967285,13.369437126981007,31.132315027299985,102.1847915649414,98.75193725585937,33.274726721298585,88.48658880164169,45.858400917053224,46.0589387512207,15.779387507567396,29.165825729158534,32.63922691345215,31.809946098327636,15.959975500589021,-22.995035575000145,4093.460485839844,3977.5126025390623,15.418441248809078,25.208034919263223
2023-02-21,146.22496032714844,246.291259765625,20.609207153320312,197.3699951171875,129.38998413085938,31.564468383789062,35.050514221191406,99.69940185546876,47.15909576416016,31.5059871673584,3997.340087890625,-0.0266799218865612,-0.0208867699330093,-0.0342714599936899,-0.0525178943383598,-0.0183489530925641,-0.0234797434650999,-0.011802722815084,-0.0009883241972464,0.0060776577209595,-0.0253603105684688,-0.0200412342553273,147.06650009155274,137.94026916503907,26.744714379019292,102.15282337362277,250.42621154785155,239.9001599121094,35.19075367212645,62.215602881643804,21.045388317108156,18.111516876220705,56.35829170354254,245.57148938307387,187.44749908447267,155.06019958496094,77.74802699017309,588.083931851198,130.63678741455078,126.8025244140625,14.95027681284347,9.254116676805202,32.57075281143189,31.265836791992186,15.843321901976818,3.730002798709142,35.93388900756836,38.73696197509766,13.844185942318054,29.584596660932494,102.1521053314209,98.90101531982423,33.226423213906116,88.3003029450726,45.933462715148934,46.05112854003906,15.122987973651952,29.950851407185475,32.62194719314575,31.851825218200684,18.119908915096417,-24.94790538813203,4092.3369873046877,3978.781005859375,16.64645636055419,22.698711360797063
2023-02-22,146.64842224121094,245.1605682373047,20.707988739013672,200.8600006103516,128.39840698242188,31.35417366027832,34.787841796875,98.40796661376952,46.17000961303711,31.57027053833008,3991.050048828125,0.0028959619008621,-0.0045908715128433,0.0047930803430953,0.0176825534757292,-0.0076634768533139,-0.0066623876237607,-0.007494110433267,-0.0129532897656838,-0.0209733909248263,0.0020403541279381,-0.0015735561458868,147.3913543701172,138.0678512573242,26.60575442638083,102.7382502482645,250.91723175048827,239.9923355102539,35.24192119331665,61.470891891435755,21.119673252105713,18.18305793762207,56.358224395236654,247.22784129597005,190.2959991455078,155.60859954833984,77.51437736584023,600.2510127719469,130.6418830871582,126.92585021972656,14.953460457147013,8.416850282523235,32.55795173645019,31.299669036865236,15.805743594087229,3.0389133118503553,35.85495262145996,38.59037437438965,13.909834242120892,28.613475383105104,102.0081241607666,99.01055938720702,33.327978412334396,85.86119455805905,45.95298862457276,46.022064208984375,17.112019909559017,27.22534139960855,32.57613458633423,31.896097717285155,16.48518738330823,-24.794772537080302,4091.0419921875,3979.331806640625,16.65258897020952,22.50563804944288
2023-02-23,147.1309814453125,248.3382873535156,23.61153793334961,202.07000732421875,129.42701721191406,31.326738357543945,34.722171783447266,99.3137664794922,45.481815338134766,30.96748161315918,4012.320068359375,0.0032905857200962,0.0129617872036216,0.1402139643269979,0.0060241297928422,0.0080110824866621,-0.0008750127824013,-0.0018877288741043,0.0092045379748344,-0.0149056558720753,-0.01909356223093,0.0053294294160743,147.7732780456543,138.21472045898437,26.473714302137243,103.40537783944872,251.63665771484375,240.1865689086914,35.29709192340499,63.56384323171154,21.336241912841796,18.316022567749023,74.16406210842297,295.9140334487837,193.1779998779297,156.06899963378908,77.46345285088076,604.4694157604544,130.66736602783203,127.08299423217774,15.128654565495609,9.285386613080625,32.5300630569458,31.33404987335205,15.44083067200682,2.9487529456177386,35.758091354370116,38.44344940185547,13.377334337477517,28.370688012025514,101.93613204956054,99.15388275146485,33.49104223706848,87.5719609814168,45.948987388610846,46.00145034790039,17.885762060425,25.328964242498685,32.503799247741696,31.923566780090333,17.646672567230965,-26.2307082277348,4090.8469970703127,3980.8906103515624,16.77099522549549,23.158523200498536
2023-02-24,144.48182678222656,242.9283447265625,23.234373092651367,196.8800048828125,130.59463500976562,31.281015396118164,34.27070236206055,99.32274627685548,45.60344696044922,31.13626289367676,3970.0400390625,-0.0180054169221361,-0.0217845692849283,-0.0159737515515888,-0.0256841800034132,0.0090214378960753,-0.0014595506529894,-0.0130023382236114,9.041845538226843e-05,0.0026742912834543,0.0054502746663733,-0.0105375514855581,147.91949615478515,138.2627847290039,27.05603160078895,99.74297920724482,251.72631607055663,240.13472869873047,34.78927481128232,60.00067535632117,21.51005563735962,18.430787506103517,74.58271420806149,289.58980104268545,195.00849990844728,156.65019958496094,70.84606544369231,586.3756964791635,130.7113830566406,127.2257765197754,15.30906634567311,10.271297941359126,32.47840013504028,31.361115646362304,14.484821226905128,2.798494026031517,35.65548439025879,38.280337219238284,13.688912030522216,26.701568908495467,101.66212005615235,99.25199722290039,29.85515271626423,87.58892094840176,45.953148269653326,45.96592018127441,17.90751887342433,25.664130399136752,32.44231424331665,31.945707206726073,17.855534195121532,-25.828645325632117,4086.327502441406,3980.4802099609374,16.63940189788064,21.860733921387986
2023-02-27,145.67344665527344,243.8446502685547,23.448898315429688,207.6300048828125,131.73440551757812,31.281015396118164,33.47447204589844,99.14337158203124,45.27375411987305,31.248783111572266,3982.239990234375,0.008247541573813,0.0037719169536332,0.0092330970981167,0.0546017865369246,0.0087275446478125,0.0,-0.023233556982584,-0.0018059780014967,-0.0072295596616217,0.0036137997125644,0.0030730045671669,148.0284393310547,138.31540802001953,26.789765750075507,101.39036773233383,251.85401153564453,240.0154559326172,34.807557690326924,60.604184616290446,21.666508197784424,18.53912685394287,74.2348837364313,293.18692150414853,196.49500045776367,157.58379974365235,62.88922389503535,623.8530357424517,130.79663467407227,127.39374572753906,15.581569533245093,11.233695617514572,32.421708488464354,31.38781566619873,14.392827036408418,2.798494026031517,35.531945610046385,38.08649681091308,15.290087077363756,23.757840787477136,101.47481079101563,99.32587692260742,29.269938875443874,87.25013948384444,45.92337951660157,45.92718925476074,17.85912981571357,24.755634071090384,32.371586894989015,31.971522407531737,17.503688636309526,-25.56060490542936,4081.9114990234375,3979.73201171875,16.657099427453172,22.23521251328673
2023-02-28,145.17123413085938,243.1233062744141,23.164527893066406,205.7100067138672,132.83717346191406,31.36330986022949,33.30209732055664,98.56941986083984,45.4946174621582,31.192527770996094,3970.14990234375,-0.0034475227705877,-0.002958211276508,-0.012127240202844,-0.0092472095737269,0.0083711460191679,0.0026308117901292,-0.005149438207881,-0.0057891083592663,0.004878396911826,-0.0018002410005956,-0.0030360018281855,148.25632705688477,138.40243255615235,25.691356078720588,100.69606985379957,252.210595703125,239.87592254638673,33.80190482538978,60.12908350630417,21.868758583068846,18.649721031188964,70.3628991227363,288.41864926245097,198.44750061035157,158.56199981689454,57.41037524017568,617.1594150203628,130.9921615600586,127.59609649658204,15.412315293564694,12.164849125780464,32.37598943710327,31.424756660461426,14.441282253554272,3.0689375161227384,35.40963840484619,37.86627136230469,15.284875561951386,23.120557433601242,101.35002670288085,99.4023388671875,28.70338337743797,86.16612813608472,45.923059463500984,45.89812492370606,17.73380723098623,25.364241571075684,32.28157014846802,32.002701148986816,16.899169976867253,-25.694613756538143,4079.5304931640626,3979.2286083984377,16.077016720811,21.86410618462775
2023-03-01,143.10308837890625,240.0528259277344,22.647676467895508,202.7700042724609,132.09584045410156,31.21700668334961,32.981964111328125,99.4482879638672,44.860836029052734,30.782621383666992,3951.389892578125,-0.0142462503975744,-0.0126293130581813,-0.0223121933482444,-0.0142919758176649,-0.0055807646947941,-0.0046647875346026,-0.0096130044347358,0.0089162349161449,-0.0139309102583978,-0.0131411724736925,-0.00472526484568,148.3173828125,138.58005493164063,26.138035195331284,97.83690338885324,252.16571426391602,239.83463439941406,33.35943083296551,58.1067631809834,22.026458072662354,18.764386253356932,71.21502538130225,279.7521772600432,199.92500076293945,159.46399993896483,57.07810829686926,606.9097900034809,131.11216583251954,127.84451583862305,15.517183234252977,11.538883495782404,32.314725971221925,31.468098335266113,14.273745141483618,2.588142821192796,35.24628849029541,37.653796157836915,13.938206842928716,21.936998968984888,101.1601634979248,99.51453369140626,27.711998907459073,87.82602906797518,45.86352272033692,45.86477127075195,17.795443647181532,23.617803572136943,32.15016136169434,32.02061740875244,16.247372652411414,-26.671073652887813,4073.269982910156,3980.34140625,15.089615300321421,21.288266007723312
2023-03-02,143.69398498535156,244.7706451416016,23.262311935424805,190.8999938964844,130.724365234375,30.82127571105957,33.3431396484375,99.9056625366211,44.97286987304688,30.87103080749512,3981.35009765625,0.0041291673935137,0.0196532542186669,0.0271390077653477,-0.0585392815794728,-0.0103824254799537,-0.0126767750766159,0.0109506982631553,0.0045991196240611,0.0024973641579393,0.0028720563699307,0.0075821940867943,148.3519371032715,138.8086312866211,26.031567536191254,98.65380507956023,252.11656112670897,239.97171112060548,33.3372967963003,61.21407559146983,22.1447452545166,18.898947334289552,67.59732910483216,290.05827454761123,200.3995002746582,160.27739990234375,59.84010303114991,565.5277987551813,131.1807388305664,128.08040802001952,15.991632568371589,10.38083934977021,32.2135591506958,31.5048055267334,13.709422881592923,1.2876560091207967,35.10879554748535,37.4844962310791,15.003145845328525,23.272294251808923,101.04968376159668,99.64904769897461,27.575082468300554,88.68986344417118,45.79678363800049,45.85036720275879,17.67276125355654,23.926522244061175,32.01835069656372,32.050588722229,16.24654562581,-26.46046884287241,4066.376989746094,3982.9212060546874,14.81967739472482,22.20789718104461
2023-03-03,148.73622131347656,248.84510803222656,23.837032318115234,197.7899932861328,133.12442016601562,31.437885284423828,33.7781867980957,101.1701889038086,45.02728271484375,30.75048065185547,4045.639892578125,0.0350901001780903,0.0166460438434841,0.0247060732521269,0.0360921928231412,0.0183596602464857,0.0200059718210496,0.0130475760304891,0.0126572041572114,0.0012099037030652,-0.0039049604916459,0.0161477371607488,148.37360000610352,139.18013885498047,25.669685338576738,105.62458700056081,251.69503326416014,240.2727294921875,29.164614299083524,63.8976521619522,22.25355339050293,19.05132869720459,67.01873861158577,299.69508285118275,200.8754997253418,161.23579986572267,59.711032646043215,589.548156397014,131.39943161010743,128.3501350402832,17.045087010207514,12.407394057953901,32.13362216949463,31.547261314392088,15.714897942501802,3.31401400105944,34.97786884307861,37.32454803466797,15.586739675753716,24.88069888351223,101.16217918395996,99.80048660278321,25.49634645758534,91.07814956818041,45.74956989288331,45.836731338500975,17.555868966277423,24.076461402232276,31.87488603591919,32.07957328796387,16.0108010526494,-26.747637806615153,4059.67099609375,3987.4808056640627,15.039017437635863,24.181278183691933
2023-03-06,151.49371337890625,250.38525390625,23.501781463623047,193.80999755859372,132.34597778320312,31.373462677001957,33.745361328125,102.06698608398438,45.020877838134766,30.66206741333008,4048.419921875,0.0185394790931121,0.0061891748091909,-0.0140642866116101,-0.0201223310715291,-0.0058474799878318,-0.0020492029549389,-0.0009717949091498,0.0088642434089794,-0.0001422443532634,-0.0028751823272736,0.0006871667698291,148.35220794677736,139.60817199707031,25.014948713148215,109.43675973228753,251.65435943603515,240.57829864501954,28.06542153309065,64.9120433819985,22.375981521606445,19.200377540588377,66.26665643655139,294.0736566487125,201.06699981689454,162.3559997558594,60.2234654687548,575.6728401042308,131.47958602905274,128.59270263671874,16.43354874818705,11.7500940707157,32.03674812316895,31.586051368713377,15.198201343784634,3.1023026182818603,34.85679264068604,37.16459403991699,15.58235106068542,24.759340456086164,101.28525161743164,99.94280624389648,25.562760775505595,92.77191279609013,45.73260478973389,45.81496520996094,16.941725531144826,24.0588122262249,31.739860630035402,32.10742248535156,15.97197822427409,-26.958251703824622,4055.2679931640623,3992.0168017578126,14.69193801971278,24.266611431494688
2023-03-07,149.29754638671875,247.73390197753903,23.24031639099121,187.7100067138672,128.45401000976562,30.370325088500977,33.11329650878906,100.093994140625,44.57275390625,30.46917152404785,3986.3701171875,-0.0144967533186977,-0.0105890897620659,-0.0111253299260118,-0.0314740773002814,-0.0294075259303532,-0.0319740794578062,-0.0187304208477727,-0.0193303635098612,-0.0099536915627439,-0.0062910268470145,-0.0153269191153376,148.35719680786133,139.93033264160155,24.717006494570786,106.4006066905812,251.55793380737305,240.77969665527343,28.23877369724716,63.16577495178082,22.485885047912596,19.33589557647705,66.51797442499358,289.6894572033457,200.7145004272461,163.35879974365236,60.64904440980495,554.4066609050896,131.3266845703125,128.73038650512694,19.44468035787164,8.46380028161171,31.89246015548706,31.595817680358888,18.34135442423028,-0.19429859791786352,34.71642627716064,36.98646766662598,16.475905380268653,22.422545504653122,101.3181282043457,100.0212809753418,26.58677857808922,89.04556164725047,45.70971813201905,45.77700241088867,17.11371824509168,22.82396907368469,31.604433059692383,32.118911514282225,15.982778868990193,-27.417759303308742,4049.0324951171874,3994.1754052734377,15.457309261319127,22.361987129347092
