Date,AAPL,MSFT,NVDA,TSLA,JPM,BAC,PFE,XOM,WMT,VZ,^GSPC
2020-02-05,77.41543579101562,170.42269897460938,6.240784168243408,48.97999954223633,116.2338638305664,29.78939437866211,26.64748191833496,46.845802307128906,35.640071868896484,41.08173370361328,3334.68994140625
2020-02-06,78.3209457397461,173.95619201660156,6.327639579772949,49.930667877197266,116.25078582763672,29.755067825317383,26.710308074951172,46.21103286743164,35.487510681152344,41.297115325927734,3345.780029296875
2020-02-07,77.25634765625,174.20252990722656,6.261440277099609,49.871334075927734,115.87907409667969,29.703577041625977,26.563703536987305,45.90486145019531,35.53022766113281,41.644493103027344,3327.7099609375
2020-02-10,77.62329864501953,178.75914001464844,6.54465913772583,51.41866683959961,116.36060333251953,29.772233963012695,26.396150588989258,45.4200439453125,35.16408920288086,41.85292434692383,3352.090087890625
2020-02-11,77.15494537353516,174.72349548339844,6.667107105255127,51.62533187866211,116.58025360107422,29.840898513793945,26.59162712097168,45.851829528808594,35.209869384765625,40.776039123535156,3357.75
2020-02-12,78.98721313476562,174.97933959960938,6.782832622528076,51.15266799926758,116.58025360107422,29.96963119506836,26.347286224365234,46.412384033203125,35.34716033935547,40.456443786621094,3379.449951171875
2020-02-13,78.42476654052734,174.03199768066406,6.7390289306640625,53.599998474121094,116.4788818359375,29.961048126220703,25.781810760498047,46.15483474731445,35.8322868347168,40.74824142456055,3373.93994140625
2020-02-14,78.44406127929688,175.58560180664062,7.212141036987305,53.33533477783203,116.12407684326172,29.909547805786133,25.48858642578125,45.94272994995117,35.96959686279297,40.650978088378906,3380.159912109375
2020-02-18,77.00772857666016,177.36656188964844,7.380878925323486,57.22666549682617,114.58654022216797,29.41176986694336,25.355939865112305,45.35945510864258,36.50048065185547,40.23411560058594,3370.2900390625
2020-02-19,78.12300872802734,177.89849853515625,7.832087516784668,61.16133117675781,116.1494369506836,29.79798698425293,25.29311180114746,45.707908630371094,35.9055061340332,40.449501037597656,3386.14990234375
2020-02-20,77.32154846191406,175.1818084716797,7.682763576507568,59.96066665649414,116.1494369506836,29.909547805786133,25.027833938598633,45.344295501708984,35.90856170654297,40.35916519165039,3373.22998046875
2020-02-21,75.57135772705078,169.64382934570312,7.318660259246826,60.06666564941406,114.73015594482422,29.4890193939209,24.937068939208984,44.791316986083984,36.18012237548828,40.43559265136719,3337.75
2020-02-24,71.98168182373047,162.32957458496094,6.801248073577881,55.58599853515625,111.6467056274414,28.090087890625,24.204038619995117,42.69302749633789,35.490562438964844,40.28970718383789,3225.889892578125
2020-02-25,69.54352569580078,159.6508026123047,6.521764278411865,53.32733154296875,106.66246795654297,26.67400360107422,23.687423706054688,41.05680847167969,34.90169906616211,39.68524932861328,3128.2099609375
2020-02-26,70.646728515625,161.6455841064453,6.661131858825684,51.91999816894531,106.9834976196289,26.287796020507812,24.238950729370117,40.1553840637207,34.715579986572266,39.69914627075195,3116.389892578125
2020-02-27,66.02867126464844,150.25624084472656,6.290336608886719,45.266666412353516,102.5314712524414,25.000438690185547,23.80610466003418,37.738929748535156,33.68431091308594,38.254032135009766,2978.760009765625
2020-02-28,65.99005126953125,153.89439392089844,6.725381851196289,44.53266525268555,98.08792877197266,24.459749221801758,23.331382751464844,38.966094970703125,32.854400634765625,37.628726959228516,2954.219970703125
2020-03-02,72.13378143310547,164.13436889648438,6.88375997543335,49.574668884277344,102.658203125,25.206409454345703,24.350643157958984,40.814422607421875,35.35631561279297,39.82419967651367,3090.22998046875
2020-03-03,69.8428726196289,156.2691192626953,6.6212897300720215,49.70066833496094,98.80599212646484,23.816068649291992,23.94573402404785,38.860050201416016,34.45012283325195,38.698665618896484,3003.3701171875
2020-03-04,73.08250427246094,162.006591796875,7.084970474243164,49.96666717529297,101.24742889404297,24.36534309387207,25.41179656982422,39.70845413208008,35.62786865234375,40.38002014160156,3130.1201171875
2020-03-05,70.71189880371094,157.94097900390625,6.805567264556885,48.30266571044922,96.28009796142578,23.130231857299805,24.755556106567383,37.958621978759766,35.3685188293457,39.71303176879883,3023.93994140625
2020-03-06,69.7728500366211,153.4763946533203,6.625024795532227,46.89866638183594,91.3042984008789,22.206058502197266,24.448383331298828,36.125450134277344,35.768211364746094,39.51155471801758,2972.3701171875
2020-03-09,64.25437927246094,143.07493591308594,6.11203670501709,40.53333282470703,78.9366683959961,18.94122886657715,23.568742752075195,31.70918846130371,35.74686050415039,38.78899383544922,2746.56005859375
2020-03-10,68.88207244873047,152.85894775390625,6.501507759094238,43.02199935913086,85.0698013305664,20.392263412475586,24.14818572998047,32.883331298828125,36.549312591552734,39.26838684082031,2882.22998046875
2020-03-11,66.48976135253906,145.93414306640625,6.137685775756836,42.28200149536133,81.06552124023438,19.58037567138672,22.458723068237305,31.800100326538086,34.913902282714844,38.0942268371582,2741.3798828125
2020-03-12,59.92359161376953,132.093994140625,5.386629104614258,37.369998931884766,74.3832778930664,17.71474838256836,20.957752227783203,28.164066314697266,31.746845245361328,35.57221221923828,2480.639892578125
2020-03-13,67.10293579101562,150.87368774414062,5.9974846839904785,36.44133377075195,87.78157043457031,20.867305755615234,22.835710525512695,28.876121520996094,34.8132209777832,37.63567352294922,2711.02001953125
2020-03-16,58.47034454345703,128.63633728027344,4.8908233642578125,29.67133331298828,74.64514923095703,17.654294967651367,21.069454193115234,26.126375198364258,32.573699951171875,35.426307678222656,2386.1298828125
2020-03-17,61.041290283203125,139.2278289794922,5.4105377197265625,28.68000030517578,79.20699310302734,18.984405517578125,22.451745986938477,27.8837890625,36.38759231567383,37.73295211791992,2529.18994140625
2020-03-18,59.5469970703125,133.36688232421875,5.0506978034973145,24.08133316040039,70.86894989013672,17.95659065246582,22.591365814208984,25.088592529296875,37.400569915771484,37.739891052246094,2398.10009765625
2020-03-19,59.09075164794922,135.56117248535156,5.303456783294678,28.50933265686035,72.06010437011719,18.31071662902832,21.23700714111328,26.080930709838867,36.606834411621094,37.25355529785156,2409.389892578125
2020-03-20,55.339332580566406,130.46971130371094,5.123660564422607,28.50200080871582,70.53950500488281,16.98923110961914,20.252641677856445,24.80074119567871,34.92741775512695,35.98906707763672,2304.919921875
2020-03-23,54.163700103759766,129.16827392578125,5.296482086181641,28.952667236328125,66.76332092285156,15.615930557250977,19.88962173461914,23.823556900024414,35.02241516113281,34.953861236572266,2237.39990234375
2020-03-24,59.597694396972656,140.90916442871094,6.205171585083008,33.66666793823242,74.70427703857422,18.16388511657715,20.734352111816406,26.84600067138672,35.25226593017578,34.73153305053711,2447.330078125
2020-03-25,59.26939010620117,139.560302734375,6.116518497467041,35.95000076293945,77.49208068847656,18.224346160888672,20.76925277709961,28.247392654418945,33.526885986328125,34.69679641723633,2475.56005859375
2020-03-26,62.38832473754883,148.28990173339844,6.405884265899658,35.21066665649414,82.89024353027344,19.62355613708496,22.165512084960938,29.406381607055664,33.65559768676758,37.19797134399414,2630.070068359375
2020-03-27,59.8052978515625,142.2010040283203,6.293572902679443,34.29066848754883,76.98518371582031,18.65620231628418,21.572107315063477,27.98983383178711,33.58205795288086,36.66300582885742,2541.469970703125
2020-03-30,61.51203155517578,152.20350646972656,6.613819122314453,33.47533416748047,78.98735046386719,19.03623390197754,22.807785034179688,28.406471252441406,35.301300048828125,38.052528381347656,2626.64990234375
2020-03-31,61.386497497558594,149.80975341796875,6.5642619132995605,34.93333435058594,76.05593872070312,18.336627960205078,22.786842346191406,28.762496948242188,34.82016372680664,37.32997512817383,2584.590087890625
2020-04-01,58.156517028808594,144.4903106689453,6.053017616271973,32.104000091552734,71.26599884033203,17.075607299804688,22.165512084960938,28.429189682006836,34.97951889038086,36.767215728759766,2470.5
2020-04-02,59.126956939697266,147.48252868652344,6.3618059158325195,30.29800033569336,73.92709350585938,17.766572952270508,22.947416305541992,30.603239059448242,36.361656188964844,38.38602828979492,2526.89990234375
2020-04-03,58.27721405029297,146.1241455078125,6.073934555053711,32.000667572021484,71.74198150634766,17.300172805786133,23.484970092773438,29.70180320739746,36.61602783203125,38.003910064697266,2488.64990234375
2020-04-06,63.36117172241211,156.99107360839844,6.683794021606445,34.41600036621094,76.3597412109375,18.474821090698242,24.134231567382812,30.65626335144043,38.63560485839844,39.393436431884766,2663.679931640625
2020-04-07,62.6273078918457,155.30020141601562,6.450457572937012,36.36333465576172,77.36695861816406,19.122604370117188,23.464027404785156,31.23954963684082,37.385250091552734,39.587982177734375,2659.409912109375
2020-04-08,64.23023223876953,156.85809326171875,6.6476850509643555,36.589332580566406,80.49097442626953,20.254066467285156,24.155168533325195,33.21664047241211,37.33927917480469,40.15769577026367,2749.97998046875
2020-04-09,64.69371032714844,156.8675537109375,6.5480756759643555,38.20000076293945,87.71212768554688,21.471908569335938,24.706687927246094,32.67123031616211,37.3270149230957,40.33676528930664,2789.820068359375
2020-04-13,65.9635009765625,157.21902465820312,6.719902038574219,43.39666748046875,83.81134033203125,20.660015106201172,24.53215217590332,32.39094161987305,38.399627685546875,39.79603576660156,2761.6298828125
2020-04-14,69.29486846923828,164.99876403808594,7.071025848388672,47.32600021362305,81.51526641845703,20.49590492248535,25.43972396850586,32.14097595214844,39.533531188964844,40.828330993652344,2846.06005859375
2020-04-15,68.66241455078125,163.2699737548828,6.993579864501953,48.65533447265625,77.49497985839844,19.165794372558594,25.11160659790039,30.663837432861328,39.45997619628906,39.97862243652344,2783.360107421875
2020-04-16,69.20796203613281,168.17147827148438,7.338726043701172,49.680667877197266,74.54164123535156,18.500736236572266,25.048770904541016,29.656352996826172,40.554054260253906,40.49125289916992,2799.550048828125
2020-04-17,68.2689208984375,169.65328979492188,7.2794575691223145,50.259334564208984,81.24212646484375,20.10723876953125,25.767837524414062,32.73940658569336,40.48968505859375,41.053043365478516,2874.56005859375
2020-04-20,66.85188293457031,166.29063415527344,7.148222923278809,49.75733184814453,78.2802505493164,19.433542251586914,25.188398361206055,31.194089889526367,39.794029235839844,40.82131576538086,2823.159912109375
2020-04-21,64.78543853759766,159.413330078125,6.711435317993164,45.781333923339844,76.0097885131836,18.69074821472168,24.867259979248047,31.027437210083008,39.597896575927734,39.901371002197266,2736.56005859375
2020-04-22,66.65149688720703,164.8278045654297,7.125810623168945,48.807334899902344,76.25733184814453,18.828935623168945,25.307077407836914,31.913726806640625,40.327274322509766,40.722999572753906,2799.31005859375
2020-04-23,66.39319610595703,162.8329620361328,7.072518825531006,47.04199981689453,76.29998779296875,18.889400482177734,25.614253997802734,32.91361999511719,39.389503479003906,40.442100524902344,2797.800048828125
2020-04-24,68.30995178222656,165.8061981201172,7.211475372314453,48.34333419799805,77.42668914794922,19.157155990600586,26.095962524414062,33.125732421875,39.66837692260742,40.68085861206055,2836.739990234375
2020-04-27,68.35823059082031,165.33123779296875,7.397993087768555,53.25,80.76412963867188,20.27134132385254,26.759178161621094,33.28480529785156,39.31900405883789,40.59660339355469,2878.47998046875
2020-04-28,67.25019073486328,161.3036346435547,7.255553722381592,51.27466583251953,81.33601379394531,20.634103775024414,26.465961456298828,34.06502914428711,39.22706604003906,40.610633850097656,2863.389892578125
2020-04-29,69.45906066894531,168.54188537597656,7.432358741760254,53.367332458496094,83.52965545654297,21.402809143066406,26.612573623657227,35.95122528076172,37.87864303588867,40.814292907714844,2939.510009765625
2020-04-30,70.92435455322266,170.23275756835938,7.278463840484619,52.12533187866211,81.73717498779297,20.772294998168945,26.780132293701172,35.201297760009766,37.25038528442383,40.34377670288086,2912.429931640625
2020-05-01,69.78251647949219,165.8251953125,7.041889667510986,46.75466537475586,79.59473419189453,19.93449592590332,26.277469635009766,32.67879867553711,37.67024612426758,39.90839385986328,2830.7099609375
2020-05-04,70.76985168457031,169.8813018798828,7.253808975219727,50.74599838256836,78.64728546142578,19.8049373626709,26.26350975036621,33.99686813354492,37.9092903137207,39.49407196044922,2842.739990234375
2020-05-05,71.83203125,171.70513916015625,7.314820289611816,51.2140007019043,78.52779388427734,19.571735382080078,26.884849548339844,33.958984375,38.224937438964844,39.683677673339844,2868.43994140625
2020-05-06,72.57315063476562,173.3959503173828,7.415674209594727,52.172000885009766,77.0511245727539,19.30398941040039,26.884849548339844,33.32268142700195,37.78669738769531,39.07273483276367,2848.419921875
2020-05-07,73.32390594482422,174.40286254882812,7.591983795166016,52.00266647338867,77.85347747802734,19.727203369140625,26.05989646911621,33.51205825805664,37.51891326904297,39.03059387207031,2881.18994140625
2020-05-08,75.06912231445312,175.42874145507812,7.78198766708374,54.62799835205078,79.12530517578125,20.357711791992188,26.243221282958984,34.98162078857422,37.84211349487305,40.027774810791016,2929.800048828125
2020-05-11,76.25035858154297,177.3855438232422,8.034000396728516,54.08599853515625,76.7950668334961,19.502639770507812,26.86369514465332,34.648319244384766,38.066810607910156,39.6064453125,2930.18994140625
2020-05-12,75.37898254394531,173.36744689941406,7.772029876708984,53.96066665649414,74.28556060791016,18.889400482177734,26.34193229675293,34.06917190551758,38.100677490234375,38.946319580078125,2870.1201171875
2020-05-13,74.4688491821289,170.74571228027344,7.7496161460876465,52.73066711425781,71.72489929199219,18.02568817138672,26.123355865478516,32.37806701660156,38.07911682128906,38.517948150634766,2820.0
2020-05-14,74.92633056640625,171.4866180419922,7.999136447906494,53.55533218383789,74.70381927490234,18.751205444335938,26.73677635192871,32.66377639770508,37.98984909057617,38.56009292602539,2852.5
2020-05-15,74.48335266113281,173.9849090576172,8.457589149475098,53.27799987792969,73.32105255126953,18.518007278442383,26.62396240234375,32.43212890625,38.765533447265625,38.41965103149414,2863.699951171875
2020-05-18,76.23827362060547,175.64723205566406,8.716075897216797,54.242000579833984,77.20476531982422,19.8049373626709,26.842540740966797,35.01124572753906,39.29498291015625,39.12890625,2953.909912109375
2020-05-19,75.79771423339844,174.43133544921875,8.771108627319336,53.867332458496094,75.68543243408203,19.183059692382812,26.567556381225586,33.930179595947266,38.46080780029297,38.187904357910156,2922.93994140625
2020-05-20,77.27186584472656,176.85081481933594,8.934965133666992,54.37066650390625,77.95591735839844,19.787668228149414,26.532306671142578,35.0344123840332,38.61470031738281,38.1036376953125,2971.610107421875
2020-05-21,76.69574737548828,174.72662353515625,8.740979194641113,55.17333221435547,76.96577453613281,19.779024124145508,26.271421432495117,34.408935546875,38.47311782836914,37.899986267089844,2948.510009765625
2020-05-22,77.1895523071289,174.80282592773438,8.990996360778809,54.45866775512695,76.36827087402344,19.571735382080078,26.44063949584961,34.439823150634766,38.26996612548828,37.99128341674805,2955.449951171875
2020-05-26,76.66670227050781,172.95489501953125,8.683701515197754,54.591331481933594,81.78839874267578,20.9709529876709,26.4335880279541,35.45140075683594,38.12528610229492,38.1317253112793,2991.77001953125
2020-05-27,77.00074768066406,173.18350219726562,8.49195671081543,54.68199920654297,86.52567291259766,22.439260482788086,26.37718391418457,35.70621871948242,37.70050811767578,38.72160339355469,3036.1298828125
2020-05-28,77.03461456298828,172.79293823242188,8.45385456085205,53.72066879272461,85.2367935180664,21.471908569335938,26.92009735107422,34.77958679199219,38.072967529296875,39.12890625,3029.72998046875
2020-05-29,76.95958709716797,174.55517578125,8.840835571289062,55.66666793823242,83.06021881103516,20.8327579498291,26.927146911621094,35.11164093017578,38.18685531616211,40.29463195800781,3044.31005859375
2020-06-01,77.9060287475586,174.1550750732422,8.77185344696045,59.87333297729492,84.16130065917969,21.2559757232666,25.002267837524414,35.73711395263672,38.15607833862305,39.17103576660156,3055.72998046875
2020-06-02,78.2667007446289,176.1364288330078,8.79078197479248,58.770668029785156,84.44297790527344,21.454633712768555,25.495824813842773,36.532474517822266,38.1499137878418,39.6064453125,3080.820068359375
2020-06-03,78.69754791259766,176.5650634765625,8.735251426696777,58.86399841308594,89.0009994506836,22.447900772094727,25.495824813842773,38.02280044555664,38.00524139404297,39.90839385986328,3122.8701171875
2020-06-04,78.01982116699219,174.24085998535156,8.736248016357422,57.62533187866211,90.8532485961914,23.29154396057129,25.39006233215332,37.91469955444336,37.58663558959961,40.18227005004883,3112.35009765625
2020-06-05,80.24191284179688,178.31773376464844,8.889216423034668,59.04399871826172,94.94178771972656,24.44829750061035,25.375967025756836,40.9880256652832,37.417335510253906,40.54744338989258,3193.929931640625
2020-06-08,80.71631622314453,179.42274475097656,8.774614334106445,63.327999114990234,96.83671569824219,24.822284698486328,25.79901123046875,42.26987075805664,37.3188362121582,40.7932243347168,3232.389892578125
2020-06-09,83.26520538330078,180.79441833496094,9.014782905578613,62.711334228515625,94.35283660888672,24.543962478637695,25.53108024597168,41.32778549194336,37.35269546508789,40.6317024230957,3207.179931640625
2020-06-10,85.40736389160156,187.5003662109375,9.33442497253418,68.336669921875,90.52889251708984,23.134994506835938,25.32661247253418,39.111595153808594,37.29420471191406,40.76511764526367,3190.139892578125
2020-06-11,81.30695343017578,177.43190002441406,8.76589584350586,64.85600280761719,82.974853515625,20.812795639038086,23.479290008544922,35.659889221191406,36.964847564697266,39.641544342041016,3002.10009765625
2020-06-12,82.0089111328125,178.83213806152344,8.901674270629883,62.35200119018555,85.24531555175781,21.552072525024414,23.79657745361328,36.42435836791992,36.24150085449219,39.697723388671875,3041.31005859375
2020-06-15,83.02311706542969,179.97518920898438,9.14209270477295,66.05999755859375,86.42325592041016,21.873878479003906,23.521595001220703,36.40119552612305,36.34615707397461,39.430870056152344,3066.590087890625
2020-06-16,85.22341918945312,184.38552856445312,9.03720474243164,65.47533416748047,87.1146240234375,22.43920135498047,23.5497989654541,37.2197265625,36.82941436767578,39.97159957885742,3124.739990234375
2020-06-17,85.10480499267578,185.0237274169922,9.204126358032227,66.11933135986328,84.9124526977539,21.743417739868164,23.662609100341797,36.00737380981445,36.63857650756836,39.781986236572266,3113.489990234375
2020-06-18,85.13867950439453,187.0050506591797,9.186188697814941,66.9306640625,84.45152282714844,21.7782039642334,23.43698501586914,36.2313117980957,36.318450927734375,39.95052719116211,3115.340087890625
2020-06-19,84.65217590332031,185.8905487060547,9.229291915893555,66.72666931152344,83.48701477050781,21.960845947265625,23.563899993896484,35.50544738769531,36.8909797668457,39.43789291381836,3097.739990234375
2020-06-22,86.86700439453125,191.05337524414062,9.49387264251709,66.28800201416016,82.58222961425781,21.412918090820312,23.345317840576172,35.845218658447266,37.45427322387695,39.086769104003906,3117.860107421875
2020-06-23,88.72115325927734,192.32984924316406,9.417390823364258,66.78533172607422,83.58941650390625,21.56077003479004,23.105592727661133,36.06142807006836,37.26650619506836,38.581153869628906,3131.2900390625
2020-06-24,87.15504455566406,188.452880859375,9.203628540039062,64.0566635131836,80.79827117919922,20.70842170715332,22.69664764404297,34.36260223388672,37.02949142456055,37.87189865112305,3050.330078125
2020-06-25,88.31207275390625,190.83428955078125,9.45725154876709,65.73200225830078,83.61503601074219,21.49988555908203,22.78830909729004,34.879974365234375,36.84788131713867,38.117679595947266,3083.760009765625
2020-06-26,85.59862518310547,187.01455688476562,9.123407363891602,63.982666015625,79.03138732910156,20.1343994140625,22.590879440307617,33.68307113647461,36.42002487182617,37.33116912841797,3009.050048828125
2020-06-29,87.5713882446289,189.0244598388672,9.168251991271973,67.29000091552734,79.38136291503906,20.343137741088867,23.013933181762695,34.22360610961914,36.6478157043457,38.40559768676758,3053.239990234375
2020-06-30,88.3023681640625,193.85389709472656,9.464972496032715,71.98733520507812,80.28612518310547,20.656240463256836,23.05624008178711,34.53248977661133,36.86943435668945,38.71458435058594,3100.2900390625
2020-07-01,88.13536071777344,194.9874267578125,9.497111320495605,74.64199829101562,79.60327911376953,20.230070114135742,23.789525985717773,33.7525749206543,36.84172439575195,38.39155197143555,3115.860107421875
2020-07-02,88.13536071777344,196.47340393066406,9.579080581665039,80.57733154296875,79.86185455322266,20.256168365478516,24.33244514465332,34.03828811645508,36.6939697265625,38.4758186340332,3130.010009765625
2020-07-06,90.49300384521484,200.70274353027344,9.805294036865234,91.43866729736328,81.8786392211914,20.577966690063477,24.33244514465332,34.27766418457031,36.59548568725586,38.79182815551758,3179.719970703125
2020-07-07,90.21220397949219,198.3690185546875,9.837682723999023,92.65733337402344,79.56881713867188,20.012636184692383,23.994001388549805,33.3896369934082,39.0764274597168,38.65139389038086,3145.320068359375
2020-07-08,92.31328582763672,202.73170471191406,10.180744171142578,91.05867004394531,80.4134750366211,20.09091567993164,23.79657745361328,33.31242370605469,38.3038215637207,38.8901481628418,3169.93994140625
2020-07-09,92.71025848388672,204.15098571777344,10.472734451293945,92.9520034790039,78.67243957519531,19.80390739440918,23.59210205078125,31.93791961669922,39.322669982910156,38.30428695678711,3152.050048828125
2020-07-10,92.8724365234375,203.53182983398438,10.44308853149414,102.97666931152344,82.97323608398438,20.891075134277344,23.852983474731445,32.93405532836914,40.22455596923828,38.694862365722656,3185.0400390625
2020-07-13,92.4439697265625,197.24497985839844,10.017560958862305,99.80400085449219,84.16262817382812,21.038928985595703,24.82599449157715,32.94176483154297,39.867488861083984,38.66645431518555,3155.219970703125
2020-07-14,93.97380065917969,198.46420288085938,10.34118938446045,101.12000274658203,84.64527893066406,20.995437622070312,24.840097427368164,34.03055953979492,40.633941650390625,39.369476318359375,3197.52001953125
2020-07-15,94.62007904052734,198.16896057128906,10.19195556640625,103.06732940673828,85.95535278320312,21.395523071289062,25.185588836669922,34.46299743652344,40.63086700439453,39.09964370727539,3226.56005859375
2020-07-16,93.45579528808594,194.2444610595703,10.09977912902832,100.04266357421875,86.1966781616211,20.812795639038086,25.10098648071289,34.192718505859375,40.69243621826172,39.61092758178711,3215.570068359375
2020-07-17,93.26697540283203,193.25376892089844,10.166295051574707,100.05599975585938,84.60218811035156,20.19528579711914,25.559284210205078,33.60586166381836,40.55083465576172,39.98019027709961,3224.72998046875
2020-07-20,95.23247528076172,201.56005859375,10.474479675292969,109.53333282470703,83.86097717285156,20.508390426635742,25.735559463500977,32.81822204589844,40.46773147583008,39.67483901977539,3251.840087890625
2020-07-21,93.91810607910156,198.84527587890625,10.292856216430664,104.55733489990234,85.6795654296875,21.23896598815918,25.869522094726562,34.47843551635742,40.73244094848633,39.65353012084961,3257.300048828125
2020-07-22,94.18194580078125,201.7029266357422,10.402728080749512,106.15533447265625,85.05899047851562,21.143293380737305,27.18803596496582,33.67535400390625,40.83401870727539,39.589630126953125,3276.02001953125
2020-07-23,89.89511108398438,192.9298858642578,10.094791412353516,100.87133026123047,85.30892181396484,21.343339920043945,27.082263946533203,33.744842529296875,40.520057678222656,39.6606330871582,3235.659912109375
2020-07-24,89.67242431640625,191.74876403808594,10.159319877624512,94.46666717529297,84.70560455322266,21.178085327148438,26.553457260131836,33.536354064941406,40.39692687988281,40.370765686035156,3215.6298828125
2020-07-27,91.79767608642578,194.1777801513672,10.385536193847656,102.63999938964844,83.51622009277344,20.995437622070312,26.468843460083008,34.03055953979492,40.38768768310547,40.38496398925781,3239.409912109375
2020-07-28,90.28968048095703,192.4345703125,10.180244445800781,98.43267059326172,83.87821197509766,21.186786651611328,27.512361526489258,33.6290283203125,40.55699157714844,40.81814193725586,3218.43994140625
2020-07-29,92.0203857421875,194.3778076171875,10.429383277893066,99.94066619873047,85.91224670410156,21.97824478149414,27.68158721923828,33.99966812133789,40.22763442993164,40.79682922363281,3258.43994140625
2020-07-30,93.13384246826172,194.22540283203125,10.577371597290039,99.16600036621094,83.61964416503906,21.60426139831543,27.581911087036133,32.33174514770508,40.05217742919922,40.690303802490234,3246.219970703125
